frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
226,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16160,4,0,16160,4,0,2,0x981A4E00,0x00000006,0x06,0x07,14361,768,3482,3241,19,06004E1A9819380003
226,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16160,4,0,16160,4,0,3,0x18115800,0x0000000A,0x0A,0x0B,2589,768,2296,3684,28,0A005811181D0A0003
227,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16270,4,0,16270,4,0,0,0x66207200,0x00000001,0x01,0x03,12826,768,4295,3343,1,01007220661A320003
227,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16270,4,0,16270,4,0,1,0x682B8400,0x00000005,0x05,0x07,3102,768,5761,3850,10,0500842B681E0C0003
227,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16270,4,0,16270,4,0,2,0x061A4A00,0x00000006,0x06,0x07,14873,768,3480,3169,19,06004A1A06193A0003
227,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16270,4,0,16270,4,0,3,0x84114E00,0x0000000A,0x0A,0x0B,3100,768,2291,3611,28,0A004E11841C0C0003
228,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16380,4,0,16380,4,0,0,0xCA207600,0x00000001,0x01,0x03,13337,768,4297,3266,1,01007620CA19340003
228,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16380,4,0,16380,4,0,1,0xCE2BA200,0x00000005,0x05,0x07,3101,768,5776,3774,10,0500A22BCE1D0C0003
228,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16380,4,0,16380,4,0,2,0x681A4C00,0x00000006,0x06,0x07,16408,768,3481,3090,19,06004C1A6818400003
228,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16380,4,0,16380,4,0,3,0xE4114800,0x0000000A,0x0A,0x0B,3099,768,2288,3532,28,0A004811E41B0C0003
229,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16500,4,0,16500,4,0,0,0x24208200,0x00000001,0x01,0x03,13337,768,4303,3183,1,010082202419340003
229,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16500,4,0,16500,4,0,1,0x2C2BC600,0x00000005,0x05,0x07,3101,768,5795,3694,10,0500C62B2C1D0C0003
229,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16500,4,0,16500,4,0,2,0xBE1A5600,0x00000006,0x06,0x07,18455,768,3486,3006,19,0600561ABE17480003
229,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16500,4,0,16500,4,0,3,0x3A114600,0x0000000A,0x0A,0x0B,3099,768,2287,3448,28,0A0046113A1B0C0003
230,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16610,4,0,16610,4,0,0,0x76209400,0x00000001,0x01,0x03,12824,768,4313,3097,1,010094207618320003
230,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16610,4,0,16610,4,0,1,0x7C2BF000,0x00000005,0x05,0x07,3100,768,5817,3607,10,0500F02B7C1C0C0003
