frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
1017,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA8217A00,0x00000009,0x09,0x0B,2071,768,4432,2995,28,09007A21A817080003
1018,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1019B600,0x00000001,0x01,0x03,22037,768,3404,2667,1,0100B6191015560003
1018,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAA306200,0x00000002,0x02,0x03,2074,768,6405,3376,10,02006230AA1A080003
1018,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x9E102800,0x00000004,0x04,0x07,10777,768,2139,3244,19,040028109E192A0003
1018,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA6217A00,0x00000009,0x09,0x0B,2071,768,4432,2994,28,09007A21A617080003
1019,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1019B800,0x00000001,0x01,0x03,22549,768,3405,2667,1,0100B8191015580003
1019,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAA306200,0x00000002,0x02,0x03,1562,768,6405,3376,10,02006230AA1A060003
1019,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x9E102600,0x00000004,0x04,0x07,11289,768,2138,3244,19,040026109E192C0003
1019,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA6217A00,0x00000009,0x09,0x0B,1559,768,4432,2994,28,09007A21A617060003
1020,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1019B800,0x00000001,0x01,0x03,22549,768,3405,2667,1,0100B8191015580003
1020,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAC306200,0x00000002,0x02,0x03,1562,768,6405,3377,10,02006230AC1A060003
1020,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA0102400,0x00000004,0x04,0x07,11289,768,2137,3245,19,04002410A0192C0003
1020,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA6217A00,0x00000009,0x09,0x0B,1559,768,4432,2994,28,09007A21A617060003
1021,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1019B800,0x00000001,0x01,0x03,23061,768,3405,2667,1,0100B81910155A0003
1021,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAC306200,0x00000002,0x02,0x03,1562,768,6405,3377,10,02006230AC1A060003
1021,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA2102400,0x00000004,0x04,0x07,11289,768,2137,3246,19,04002410A2192C0003
1021,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA4217C00,0x00000009,0x09,0x0B,1559,768,4433,2993,28,09007C21A417060003
1022,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1019BA00,0x00000001,0x01,0x03,23061,768,3406,2667,1,0100BA1910155A0003
1022,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAA306400,0x00000002,0x02,0x03,1562,768,6406,3376,10,02006430AA1A060003
1022,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102200,0x00000004,0x04,0x07,11289,768,2136,3247,19,04002210A4192C0003
1022,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA4217C00,0x00000009,0x09,0x0B,1559,768,4433,2993,28,09007C21A417060003
1023,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BA00,0x00000001,0x01,0x03,23061,768,3406,2668,1,0100BA1912155A0003
1023,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAA306400,0x00000002,0x02,0x03,1562,768,6406,3376,10,02006430AA1A060003
1023,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102200,0x00000004,0x04,0x07,11289,768,2136,3247,19,04002210A4192C0003
1023,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA4217E00,0x00000009,0x09,0x0B,1559,768,4434,2993,28,09007E21A417060003
1024,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BC00,0x00000001,0x01,0x03,23061,768,3407,2668,1,0100BC1912155A0003
1024,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAC306600,0x00000002,0x02,0x03,1562,768,6407,3377,10,02006630AC1A060003
1024,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102200,0x00000004,0x04,0x07,11289,768,2136,3247,19,04002210A4192C0003
1024,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA2217E00,0x00000009,0x09,0x0B,1559,768,4434,2993,28,09007E21A217060003
1025,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BC00,0x00000001,0x01,0x03,23061,768,3407,2668,1,0100BC1912155A0003
1025,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAC306600,0x00000002,0x02,0x03,1562,768,6407,3377,10,02006630AC1A060003
1025,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102000,0x00000004,0x04,0x07,11289,768,2135,3247,19,04002010A4192C0003
1025,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA2217E00,0x00000009,0x09,0x0B,1559,768,4434,2993,28,09007E21A217060003
1026,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BA00,0x00000001,0x01,0x03,23061,768,3406,2668,1,0100BA1912155A0003
1026,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAC306600,0x00000002,0x02,0x03,1562,768,6407,3377,10,02006630AC1A060003
1026,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102000,0x00000004,0x04,0x07,11289,768,2135,3247,19,04002010A4192C0003
1026,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA0218000,0x00000009,0x09,0x0B,1559,768,4435,2992,28,09008021A017060003
1027,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BA00,0x00000001,0x01,0x03,23061,768,3406,2668,1,0100BA1912155A0003
1027,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAE306600,0x00000002,0x02,0x03,1562,768,6407,3378,10,02006630AE1A060003
1027,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102000,0x00000004,0x04,0x07,11289,768,2135,3247,19,04002010A4192C0003
1027,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA0217E00,0x00000009,0x09,0x0B,1559,768,4434,2992,28,09007E21A017060003
1028,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BA00,0x00000001,0x01,0x03,22549,768,3406,2668,1,0100BA191215580003
1028,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAE306600,0x00000002,0x02,0x03,1562,768,6407,3378,10,02006630AE1A060003
1028,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102000,0x00000004,0x04,0x07,11289,768,2135,3248,19,04002010A6192C0003
1028,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA0217E00,0x00000009,0x09,0x0B,1559,768,4434,2992,28,09007E21A017060003
1029,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BA00,0x00000001,0x01,0x03,22549,768,3406,2668,1,0100BA191215580003
1029,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAE306800,0x00000002,0x02,0x03,1562,768,6408,3378,10,02006830AE1A060003
1029,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102000,0x00000004,0x04,0x07,11289,768,2135,3248,19,04002010A6192C0003
1029,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA0217E00,0x00000009,0x09,0x0B,1559,768,4434,2992,28,09007E21A017060003
1030,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,22549,768,3406,2669,1,0100BA191415580003
1030,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAC306800,0x00000002,0x02,0x03,1562,768,6408,3377,10,02006830AC1A060003
1030,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102000,0x00000004,0x04,0x07,11289,768,2135,3248,19,04002010A6192C0003
1030,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA0217E00,0x00000009,0x09,0x0B,1559,768,4434,2992,28,09007E21A017060003
1031,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,22549,768,3406,2669,1,0100BA191415580003
1031,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAC306800,0x00000002,0x02,0x03,1562,768,6408,3377,10,02006830AC1A060003
1031,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102000,0x00000004,0x04,0x07,11801,768,2135,3248,19,04002010A6192E0003
1031,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA0217E00,0x00000009,0x09,0x0B,1559,768,4434,2992,28,09007E21A017060003
1032,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,22549,768,3406,2669,1,0100BA191415580003
1032,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAC306800,0x00000002,0x02,0x03,1050,768,6408,3377,10,02006830AC1A040003
1032,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA8102000,0x00000004,0x04,0x07,11801,768,2135,3249,19,04002010A8192E0003
1032,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9E217E00,0x00000009,0x09,0x0B,1047,768,4434,2991,28,09007E219E17040003
1033,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,23061,768,3406,2669,1,0100BA1914155A0003
1033,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xAA306800,0x00000002,0x02,0x03,1050,768,6408,3376,10,02006830AA1A040003
1033,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA8102000,0x00000004,0x04,0x07,11801,768,2135,3249,19,04002010A8192E0003
1033,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA0218000,0x00000009,0x09,0x0B,1047,768,4435,2992,28,09008021A017040003
1034,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1619BA00,0x00000001,0x01,0x03,23061,768,3406,2670,1,0100BA1916155A0003
1034,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA8306800,0x00000002,0x02,0x03,1050,768,6408,3375,10,02006830A81A040003
1034,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102000,0x00000004,0x04,0x07,11801,768,2135,3248,19,04002010A6192E0003
1034,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA0218000,0x00000009,0x09,0x0B,1047,768,4435,2992,28,09008021A017040003
1035,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1619B800,0x00000001,0x01,0x03,23061,768,3405,2670,1,0100B81916155A0003
1035,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA6306600,0x00000002,0x02,0x03,538,768,6407,3374,10,02006630A61A020003
1035,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA8102000,0x00000004,0x04,0x07,11289,768,2135,3249,19,04002010A8192C0003
1035,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0xA0217E00,0x00000009,0x09,0x0B,535,768,4434,2992,28,09007E21A017020003
1036,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1619B800,0x00000001,0x01,0x03,23573,768,3405,2670,1,0100B81916155C0003
1036,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA8306400,0x00000002,0x02,0x03,538,768,6406,3375,10,02006430A81A020003
1036,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA8102000,0x00000004,0x04,0x07,11289,768,2135,3249,19,04002010A8192C0003
1036,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9E217E00,0x00000009,0x09,0x0B,535,768,4434,2991,28,09007E219E17020003
1037,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1619B800,0x00000001,0x01,0x03,24085,768,3405,2670,1,0100B81916155E0003
1037,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA6306400,0x00000002,0x02,0x03,26,768,6406,3374,10,02006430A61A000003
1037,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102000,0x00000004,0x04,0x07,11289,768,2135,3248,19,04002010A6192C0003
1037,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9E217E00,0x00000009,0x09,0x0B,23,768,4434,2991,28,09007E219E17000003
1038,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1619B800,0x00000001,0x01,0x03,24085,768,3405,2670,1,0100B81916155E0003
1038,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA6306200,0x00000002,0x02,0x03,26,768,6405,3374,10,02006230A61A000003
1038,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102000,0x00000004,0x04,0x07,11801,768,2135,3248,19,04002010A6192E0003
1038,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9E217C00,0x00000009,0x09,0x0B,23,768,4433,2991,28,09007C219E17000003
1039,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1619B800,0x00000001,0x01,0x03,24085,768,3405,2670,1,0100B81916155E0003
1039,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA4306200,0x00000002,0x02,0x03,26,768,6405,3373,10,02006230A41A000003
1039,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102200,0x00000004,0x04,0x07,11801,768,2136,3248,19,04002210A6192E0003
1039,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9E217C00,0x00000009,0x09,0x0B,23,768,4433,2991,28,09007C219E17000003
1040,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419B800,0x00000001,0x01,0x03,24085,768,3405,2669,1,0100B81914155E0003
1040,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA6305E00,0x00000002,0x02,0x03,26,768,6403,3374,10,02005E30A61A000003
1040,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA8102200,0x00000004,0x04,0x07,11289,768,2136,3249,19,04002210A8192C0003
1040,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9E217C00,0x00000009,0x09,0x0B,23,768,4433,2991,28,09007C219E17000003
1041,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1619B800,0x00000001,0x01,0x03,23061,768,3405,2670,1,0100B81916155A0003
1041,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA6305E00,0x00000002,0x02,0x03,26,768,6403,3374,10,02005E30A61A000003
1041,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA8102200,0x00000004,0x04,0x07,11289,768,2136,3249,19,04002210A8192C0003
1041,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9E217E00,0x00000009,0x09,0x0B,23,768,4434,2991,28,09007E219E17000003
1042,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419B800,0x00000001,0x01,0x03,22549,768,3405,2669,1,0100B8191415580003
1042,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA6305E00,0x00000002,0x02,0x03,26,768,6403,3374,10,02005E30A61A000003
1042,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102200,0x00000004,0x04,0x07,10777,768,2136,3248,19,04002210A6192A0003
1042,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9C217E00,0x00000009,0x09,0x0B,23,768,4434,2990,28,09007E219C17000003
1043,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419B800,0x00000001,0x01,0x03,21525,768,3405,2669,1,0100B8191415540003
1043,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA6306000,0x00000002,0x02,0x03,26,768,6404,3374,10,02006030A61A000003
1043,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102200,0x00000004,0x04,0x07,10777,768,2136,3248,19,04002210A6192A0003
1043,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9C217E00,0x00000009,0x09,0x0B,23,768,4434,2990,28,09007E219C17000003
1044,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,21013,768,3406,2669,1,0100BA191415520003
1044,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA6306000,0x00000002,0x02,0x03,26,768,6404,3374,10,02006030A61A000003
1044,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102200,0x00000004,0x04,0x07,10777,768,2136,3248,19,04002210A6192A0003
1044,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9C218000,0x00000009,0x09,0x0B,23,768,4435,2990,28,090080219C17000003
1045,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,19989,768,3406,2669,1,0100BA1914154E0003
1045,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA6306200,0x00000002,0x02,0x03,26,768,6405,3374,10,02006230A61A000003
1045,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102400,0x00000004,0x04,0x07,11289,768,2137,3247,19,04002410A4192C0003
1045,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9C217E00,0x00000009,0x09,0x0B,23,768,4434,2990,28,09007E219C17000003
1046,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,19477,768,3406,2669,1,0100BA1914154C0003
1046,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA4306400,0x00000002,0x02,0x03,26,768,6406,3373,10,02006430A41A000003
1046,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102200,0x00000004,0x04,0x07,11801,768,2136,3247,19,04002210A4192E0003
1046,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9A218000,0x00000009,0x09,0x0B,23,768,4435,2989,28,090080219A17000003
1047,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419B800,0x00000001,0x01,0x03,18965,768,3405,2669,1,0100B81914154A0003
1047,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA4306600,0x00000002,0x02,0x03,26,768,6407,3373,10,02006630A41A000003
1047,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102200,0x00000004,0x04,0x07,11801,768,2136,3247,19,04002210A4192E0003
1047,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9A218000,0x00000009,0x09,0x0B,23,768,4435,2989,28,090080219A17000003
1048,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419B800,0x00000001,0x01,0x03,18453,768,3405,2669,1,0100B8191415480003
1048,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA2306600,0x00000002,0x02,0x03,26,768,6407,3372,10,02006630A21A000003
1048,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102200,0x00000004,0x04,0x07,12313,768,2136,3247,19,04002210A419300003
1048,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9A218000,0x00000009,0x09,0x0B,23,768,4435,2989,28,090080219A17000003
1049,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419B800,0x00000001,0x01,0x03,17941,768,3405,2669,1,0100B8191415460003
1049,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA2306800,0x00000002,0x02,0x03,26,768,6408,3372,10,02006830A21A000003
1049,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA4102200,0x00000004,0x04,0x07,12825,768,2136,3247,19,04002210A419320003
1049,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x9A218000,0x00000009,0x09,0x0B,23,768,4435,2989,28,090080219A17000003
1050,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419B800,0x00000001,0x01,0x03,17941,768,3405,2669,1,0100B8191415460003
1050,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xA0306A00,0x00000002,0x02,0x03,26,768,6409,3371,10,02006A30A01A000003
1050,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102200,0x00000004,0x04,0x07,12825,768,2136,3248,19,04002210A619320003
1050,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x98218200,0x00000009,0x09,0x0B,23,768,4436,2988,28,090082219817000003
1051,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419B800,0x00000001,0x01,0x03,17941,768,3405,2669,1,0100B8191415460003
1051,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x9C306A00,0x00000002,0x02,0x03,26,768,6409,3369,10,02006A309C1A000003
1051,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102200,0x00000004,0x04,0x07,13337,768,2136,3248,19,04002210A619340003
1051,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x98218200,0x00000009,0x09,0x0B,23,768,4436,2988,28,090082219817000003
1052,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,17941,768,3406,2669,1,0100BA191415460003
1052,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x98306A00,0x00000002,0x02,0x03,26,768,6409,3367,10,02006A30981A000003
1052,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102400,0x00000004,0x04,0x07,13337,768,2137,3248,19,04002410A619340003
1052,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x96218000,0x00000009,0x09,0x0B,23,768,4435,2987,28,090080219617000003
1053,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BA00,0x00000001,0x01,0x03,17941,768,3406,2668,1,0100BA191215460003
1053,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x94306A00,0x00000002,0x02,0x03,26,768,6409,3365,10,02006A30941A000003
1053,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102400,0x00000004,0x04,0x07,13337,768,2137,3248,19,04002410A619340003
1053,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x96218200,0x00000009,0x09,0x0B,23,768,4436,2987,28,090082219617000003
1054,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BA00,0x00000001,0x01,0x03,18965,768,3406,2668,1,0100BA1912154A0003
1054,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x92306A00,0x00000002,0x02,0x03,26,768,6409,3364,10,02006A30921A000003
1054,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA8102400,0x00000004,0x04,0x07,13337,768,2137,3249,19,04002410A819340003
1054,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x96218200,0x00000009,0x09,0x0B,23,768,4436,2987,28,090082219617000003
1055,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BA00,0x00000001,0x01,0x03,18965,768,3406,2668,1,0100BA1912154A0003
1055,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x92306A00,0x00000002,0x02,0x03,26,768,6409,3364,10,02006A30921A000003
1055,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102400,0x00000004,0x04,0x07,12825,768,2137,3248,19,04002410A619320003
1055,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x94218400,0x00000009,0x09,0x0B,23,768,4437,2986,28,090084219417000003
1056,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1219BA00,0x00000001,0x01,0x03,19477,768,3406,2668,1,0100BA1912154C0003
1056,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x92306A00,0x00000002,0x02,0x03,26,768,6409,3364,10,02006A30921A000003
1056,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102400,0x00000004,0x04,0x07,12313,768,2137,3248,19,04002410A619300003
1056,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x96218200,0x00000009,0x09,0x0B,23,768,4436,2987,28,090082219617000003
1057,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,19477,768,3406,2669,1,0100BA1914154C0003
1057,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x92306800,0x00000002,0x02,0x03,26,768,6408,3364,10,02006830921A000003
1057,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102400,0x00000004,0x04,0x07,11801,768,2137,3248,19,04002410A6192E0003
1057,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x96218200,0x00000009,0x09,0x0B,23,768,4436,2987,28,090082219617000003
1058,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,19477,768,3406,2669,1,0100BA1914154C0003
1058,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0x92306600,0x00000002,0x02,0x03,26,768,6407,3364,10,02006630921A000003
1058,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0xA6102400,0x00000004,0x04,0x07,11801,768,2137,3248,19,04002410A6192E0003
1058,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3,0x96218000,0x00000009,0x09,0x0B,23,768,4435,2987,28,090080219617000003
1059,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1419BA00,0x00000001,0x01,0x03,19477,768,3406,2669,1,0100BA1914154C0003
