frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
539,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x201B7400,0x00000000,0x07,0x07,9231,768,3634,1915,1,0700741B200F240003
539,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE621D400,0x00000001,0x0A,0x0B,2064,768,4478,2140,10,0A00D421E610080003
540,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x201B7400,0x00000000,0x07,0x07,9231,768,3634,1915,1,0700741B200F240003
540,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE821D400,0x00000001,0x0A,0x0B,2064,768,4478,2141,10,0A00D421E810080003
541,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x201B7400,0x00000000,0x07,0x07,9231,768,3634,1915,1,0700741B200F240003
541,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE821D600,0x00000001,0x0A,0x0B,2064,768,4479,2141,10,0A00D621E810080003
542,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x221B7400,0x00000000,0x07,0x07,9231,768,3634,1916,1,0700741B220F240003
542,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE821D600,0x00000001,0x0A,0x0B,2064,768,4479,2141,10,0A00D621E810080003
543,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x221B7400,0x00000000,0x07,0x07,9231,768,3634,1916,1,0700741B220F240003
543,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE821D600,0x00000001,0x0A,0x0B,2064,768,4479,2141,10,0A00D621E810080003
544,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x221B7400,0x00000000,0x07,0x07,9231,768,3634,1916,1,0700741B220F240003
544,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE821D600,0x00000001,0x0A,0x0B,2064,768,4479,2141,10,0A00D621E810080003
545,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x201B7400,0x00000000,0x07,0x07,9743,768,3634,1915,1,0700741B200F260003
545,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE621D400,0x00000001,0x0A,0x0B,2064,768,4478,2140,10,0A00D421E610080003
546,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x201B7400,0x00000000,0x07,0x07,10767,768,3634,1915,1,0700741B200F2A0003
546,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE621D600,0x00000001,0x0A,0x0B,2064,768,4479,2140,10,0A00D621E610080003
547,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x221B7400,0x00000000,0x07,0x07,11279,768,3634,1916,1,0700741B220F2C0003
547,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE621D400,0x00000001,0x0A,0x0B,2064,768,4478,2140,10,0A00D421E610080003
548,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x201B7400,0x00000000,0x07,0x07,11791,768,3634,1915,1,0700741B200F2E0003
548,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE621D400,0x00000001,0x0A,0x0B,2064,768,4478,2140,10,0A00D421E610080003
549,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1E1B7400,0x00000000,0x07,0x07,12303,768,3634,1914,1,0700741B1E0F300003
549,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE421D600,0x00000001,0x0A,0x0B,2064,768,4479,2139,10,0A00D621E410080003
550,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1C1B7E00,0x00000000,0x07,0x07,13839,768,3639,1913,1,07007E1B1C0F360003
550,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xE021E000,0x00000001,0x0A,0x0B,3600,768,4484,2137,10,0A00E021E0100E0003
550,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127200,0x00000002,0x0B,0x0B,3602,768,2442,2294,19,0B0072121E120E0003
551,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1A1B7E00,0x00000000,0x07,0x07,13327,768,3639,1912,1,07007E1B1A0F340003
551,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xD821DE00,0x00000001,0x0A,0x0B,3600,768,4483,2133,10,0A00DE21D8100E0003
551,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x12127A00,0x00000002,0x0B,0x0B,3602,768,2446,2288,19,0B007A1212120E0003
552,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1C1B8600,0x00000000,0x07,0x07,11279,768,3644,1913,1,0700861B1C0F2C0003
552,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xD421E800,0x00000001,0x0A,0x0B,3600,768,4489,2131,10,0A00E821D4100E0003
552,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x18127400,0x00000002,0x0B,0x0B,4114,768,2443,2291,19,0B0074121812100003
553,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1C1B8C00,0x00000000,0x07,0x07,9231,768,3647,1913,1,07008C1B1C0F240003
553,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xD421EE00,0x00000001,0x0A,0x0B,3088,768,4492,2131,10,0A00EE21D4100C0003
553,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x16127800,0x00000002,0x0B,0x0B,7186,768,2445,2290,19,0B00781216121C0003
554,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1E1B9400,0x00000000,0x07,0x07,7695,768,3651,1914,1,0700941B1E0F1E0003
554,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xD021F400,0x00000001,0x0A,0x0B,3088,768,4495,2129,10,0A00F421D0100C0003
554,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x18127400,0x00000002,0x0B,0x0B,11282,768,2443,2291,19,0B00741218122C0003
555,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x1E1B9200,0x00000000,0x07,0x07,6671,768,3650,1914,1,0700921B1E0F1A0003
555,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xC821F400,0x00000001,0x0A,0x0B,2576,768,4495,2125,10,0A00F421C8100A0003
555,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x16127600,0x00000002,0x0B,0x0B,13842,768,2444,2290,19,0B0076121612360003
556,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x201B8C00,0x00000000,0x07,0x07,5647,768,3647,1915,1,07008C1B200F160003
556,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xC421EE00,0x00000001,0x0A,0x0B,2064,768,4492,2123,10,0A00EE21C410080003
556,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x16127400,0x00000002,0x0B,0x0B,15378,768,2443,2290,19,0B00741216123C0003
557,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x201B8800,0x00000000,0x07,0x07,4623,768,3645,1915,1,0700881B200F120003
557,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xC221EC00,0x00000001,0x0A,0x0B,1552,768,4491,2122,10,0A00EC21C210060003
557,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x18127200,0x00000002,0x0B,0x0B,16402,768,2442,2291,19,0B0072121812400003
558,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x221B9000,0x00000000,0x07,0x07,4623,768,3649,1916,1,0700901B220F120003
558,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xC021F200,0x00000001,0x0A,0x0B,1552,768,4494,2121,10,0A00F221C010060003
558,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1A127200,0x00000002,0x0B,0x0B,17938,768,2442,2292,19,0B0072121A12460003
559,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x221B8A00,0x00000000,0x07,0x07,4111,768,3646,1916,1,07008A1B220F100003
559,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBC21EE00,0x00000001,0x0A,0x0B,1040,768,4492,2119,10,0A00EE21BC10040003
559,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1A127200,0x00000002,0x0B,0x0B,18450,768,2442,2292,19,0B0072121A12480003
560,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x221B8800,0x00000000,0x07,0x07,4111,768,3645,1916,1,0700881B220F100003
560,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBC21EA00,0x00000001,0x0A,0x0B,1040,768,4490,2119,10,0A00EA21BC10040003
560,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1A127200,0x00000002,0x0B,0x0B,18962,768,2442,2292,19,0B0072121A124A0003
561,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x221B8200,0x00000000,0x07,0x07,4111,768,3642,1916,1,0700821B220F100003
561,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21E600,0x00000001,0x0A,0x0B,1040,768,4488,2118,10,0A00E621BA10040003
561,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1A127200,0x00000002,0x0B,0x0B,18962,768,2442,2292,19,0B0072121A124A0003
562,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B8600,0x00000000,0x07,0x07,4111,768,3644,1917,1,0700861B240F100003
562,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBC21EA00,0x00000001,0x0A,0x0B,1040,768,4490,2119,10,0A00EA21BC10040003
562,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1C127200,0x00000002,0x0B,0x0B,18962,768,2442,2293,19,0B0072121C124A0003
563,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B8200,0x00000000,0x07,0x07,4111,768,3642,1917,1,0700821B240F100003
563,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21E600,0x00000001,0x0A,0x0B,1040,768,4488,2118,10,0A00E621BA10040003
563,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1C127200,0x00000002,0x0B,0x0B,18962,768,2442,2293,19,0B0072121C124A0003
564,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x221B7E00,0x00000000,0x07,0x07,4111,768,3639,1916,1,07007E1B220F100003
564,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21E400,0x00000001,0x0A,0x0B,1040,768,4487,2118,10,0A00E421BA10040003
564,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1C127200,0x00000002,0x0B,0x0B,18962,768,2442,2293,19,0B0072121C124A0003
565,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7C00,0x00000000,0x07,0x07,4111,768,3638,1917,1,07007C1B240F100003
565,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBC21E200,0x00000001,0x0A,0x0B,1040,768,4485,2119,10,0A00E221BC10040003
565,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1C127200,0x00000002,0x0B,0x0B,18962,768,2442,2293,19,0B0072121C124A0003
566,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7A00,0x00000000,0x07,0x07,4111,768,3637,1917,1,07007A1B240F100003
566,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21E000,0x00000001,0x0A,0x0B,1040,768,4484,2118,10,0A00E021BA10040003
566,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1C127200,0x00000002,0x0B,0x0B,18962,768,2442,2293,19,0B0072121C124A0003
567,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7A00,0x00000000,0x07,0x07,4111,768,3637,1917,1,07007A1B240F100003
567,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21DE00,0x00000001,0x0A,0x0B,1040,768,4483,2118,10,0A00DE21BA10040003
567,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127200,0x00000002,0x0B,0x0B,18962,768,2442,2294,19,0B0072121E124A0003
568,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B8000,0x00000000,0x07,0x07,3599,768,3641,1918,1,0700801B260F0E0003
568,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBC21E400,0x00000001,0x0A,0x0B,1040,768,4487,2119,10,0A00E421BC10040003
568,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127200,0x00000002,0x0B,0x0B,18450,768,2442,2294,19,0B0072121E12480003
569,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7E00,0x00000000,0x07,0x07,3599,768,3639,1918,1,07007E1B260F0E0003
569,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBC21E200,0x00000001,0x0A,0x0B,1040,768,4485,2119,10,0A00E221BC10040003
569,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127200,0x00000002,0x0B,0x0B,18450,768,2442,2294,19,0B0072121E12480003
570,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B8600,0x00000000,0x07,0x07,3599,768,3644,1918,1,0700861B260F0E0003
570,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBE21EA00,0x00000001,0x0A,0x0B,1040,768,4490,2120,10,0A00EA21BE10040003
570,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127200,0x00000002,0x0B,0x0B,18450,768,2442,2294,19,0B0072121E12480003
571,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B8200,0x00000000,0x07,0x07,3599,768,3642,1918,1,0700821B260F0E0003
571,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBE21E800,0x00000001,0x0A,0x0B,1040,768,4489,2120,10,0A00E821BE10040003
571,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
572,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B8000,0x00000000,0x07,0x07,3599,768,3641,1918,1,0700801B260F0E0003
572,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBE21E600,0x00000001,0x0A,0x0B,1040,768,4488,2120,10,0A00E621BE10040003
572,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x20127000,0x00000002,0x0B,0x0B,18450,768,2441,2295,19,0B0070122012480003
573,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7E00,0x00000000,0x07,0x07,3599,768,3639,1918,1,07007E1B260F0E0003
573,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBC21E200,0x00000001,0x0A,0x0B,1040,768,4485,2119,10,0A00E221BC10040003
573,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x20127000,0x00000002,0x0B,0x0B,18450,768,2441,2295,19,0B0070122012480003
574,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7C00,0x00000000,0x07,0x07,3599,768,3638,1918,1,07007C1B260F0E0003
574,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBC21E000,0x00000001,0x0A,0x0B,1040,768,4484,2119,10,0A00E021BC10040003
574,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x20127000,0x00000002,0x0B,0x0B,18450,768,2441,2295,19,0B0070122012480003
575,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7A00,0x00000000,0x07,0x07,3599,768,3637,1918,1,07007A1B260F0E0003
575,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21E000,0x00000001,0x0A,0x0B,1040,768,4484,2118,10,0A00E021BA10040003
575,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x20127000,0x00000002,0x0B,0x0B,18450,768,2441,2295,19,0B0070122012480003
576,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7800,0x00000000,0x07,0x07,3599,768,3636,1918,1,0700781B260F0E0003
576,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21DE00,0x00000001,0x0A,0x0B,1040,768,4483,2118,10,0A00DE21BA10040003
576,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x20127000,0x00000002,0x0B,0x0B,18450,768,2441,2295,19,0B0070122012480003
577,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7600,0x00000000,0x07,0x07,3599,768,3635,1918,1,0700761B260F0E0003
577,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21DC00,0x00000001,0x0A,0x0B,1040,768,4482,2118,10,0A00DC21BA10040003
577,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x20127000,0x00000002,0x0B,0x0B,18450,768,2441,2295,19,0B0070122012480003
578,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7400,0x00000000,0x07,0x07,3599,768,3634,1917,1,0700741B240F0E0003
578,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21DC00,0x00000001,0x0A,0x0B,1040,768,4482,2118,10,0A00DC21BA10040003
578,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x20127000,0x00000002,0x0B,0x0B,18450,768,2441,2295,19,0B0070122012480003
579,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7400,0x00000000,0x07,0x07,3599,768,3634,1917,1,0700741B240F0E0003
579,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21DA00,0x00000001,0x0A,0x0B,1040,768,4481,2118,10,0A00DA21BA10040003
579,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
580,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7200,0x00000000,0x07,0x07,3599,768,3633,1917,1,0700721B240F0E0003
580,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21D800,0x00000001,0x0A,0x0B,1040,768,4480,2118,10,0A00D821BA10040003
580,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
581,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7000,0x00000000,0x07,0x07,3599,768,3632,1917,1,0700701B240F0E0003
581,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21D800,0x00000001,0x0A,0x0B,1040,768,4480,2118,10,0A00D821BA10040003
581,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x20127200,0x00000002,0x0B,0x0B,18450,768,2442,2295,19,0B0072122012480003
582,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7200,0x00000000,0x07,0x07,3599,768,3633,1917,1,0700721B240F0E0003
582,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xBA21D800,0x00000001,0x0A,0x0B,1040,768,4480,2118,10,0A00D821BA10040003
582,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
583,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7200,0x00000000,0x07,0x07,3599,768,3633,1917,1,0700721B240F0E0003
583,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821D800,0x00000001,0x0A,0x0B,1040,768,4480,2117,10,0A00D821B810040003
583,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
584,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7200,0x00000000,0x07,0x07,3599,768,3633,1917,1,0700721B240F0E0003
584,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821D800,0x00000001,0x0A,0x0B,1040,768,4480,2117,10,0A00D821B810040003
584,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
585,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7400,0x00000000,0x07,0x07,3599,768,3634,1917,1,0700741B240F0E0003
585,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821D800,0x00000001,0x0A,0x0B,1040,768,4480,2117,10,0A00D821B810040003
585,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
586,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7200,0x00000000,0x07,0x07,3599,768,3633,1917,1,0700721B240F0E0003
586,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821D800,0x00000001,0x0A,0x0B,1040,768,4480,2117,10,0A00D821B810040003
586,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
587,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7200,0x00000000,0x07,0x07,3599,768,3633,1917,1,0700721B240F0E0003
587,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821DA00,0x00000001,0x0A,0x0B,1040,768,4481,2117,10,0A00DA21B810040003
587,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
588,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7200,0x00000000,0x07,0x07,3599,768,3633,1917,1,0700721B240F0E0003
588,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821DA00,0x00000001,0x0A,0x0B,1040,768,4481,2117,10,0A00DA21B810040003
588,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
589,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7200,0x00000000,0x07,0x07,3599,768,3633,1917,1,0700721B240F0E0003
589,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821DA00,0x00000001,0x0A,0x0B,1040,768,4481,2117,10,0A00DA21B810040003
589,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
590,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7200,0x00000000,0x07,0x07,3599,768,3633,1918,1,0700721B260F0E0003
590,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821DA00,0x00000001,0x0A,0x0B,1040,768,4481,2117,10,0A00DA21B810040003
590,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
591,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7000,0x00000000,0x07,0x07,3599,768,3632,1917,1,0700701B240F0E0003
591,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821DA00,0x00000001,0x0A,0x0B,1040,768,4481,2117,10,0A00DA21B810040003
591,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
592,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x241B7000,0x00000000,0x07,0x07,3599,768,3632,1917,1,0700701B240F0E0003
592,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821DA00,0x00000001,0x0A,0x0B,1040,768,4481,2117,10,0A00DA21B810040003
592,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127000,0x00000002,0x0B,0x0B,18450,768,2441,2294,19,0B0070121E12480003
593,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7000,0x00000000,0x07,0x07,3599,768,3632,1918,1,0700701B260F0E0003
593,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821DA00,0x00000001,0x0A,0x0B,1040,768,4481,2117,10,0A00DA21B810040003
593,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127200,0x00000002,0x0B,0x0B,18450,768,2442,2294,19,0B0072121E12480003
594,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7000,0x00000000,0x07,0x07,3599,768,3632,1918,1,0700701B260F0E0003
594,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821D800,0x00000001,0x0A,0x0B,1040,768,4480,2117,10,0A00D821B810040003
594,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127200,0x00000002,0x0B,0x0B,18450,768,2442,2294,19,0B0072121E12480003
595,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7000,0x00000000,0x07,0x07,3599,768,3632,1918,1,0700701B260F0E0003
595,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821D800,0x00000001,0x0A,0x0B,1040,768,4480,2117,10,0A00D821B810040003
595,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2,0x1E127200,0x00000002,0x0B,0x0B,18450,768,2442,2294,19,0B0072121E12480003
596,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,0,0x261B7200,0x00000000,0x07,0x07,3599,768,3633,1918,1,0700721B260F0E0003
596,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1,0xB821DA00,0x00000001,0x0A,0x0B,1040,768,4481,2117,10,0A00DA21B810040003
