frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
376,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,34054,1,0,34054,1,0,0,0xAC1C7600,0x0000000B,0x0B,0x0B,11282,768,3768,2364,1,0B00761CAC122C0003
377,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,34164,1,0,34164,1,0,0,0xAE1C7600,0x0000000B,0x0B,0x0B,9234,768,3768,2365,1,0B00761CAE12240003
378,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,34274,1,0,34274,1,0,0,0xB01C7400,0x0000000B,0x0B,0x0B,8210,768,3767,2366,1,0B00741CB012200003
379,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,34394,1,0,34394,1,0,0,0xB01C7400,0x0000000B,0x0B,0x0B,10770,768,3767,2366,1,0B00741CB0122A0003
380,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,34504,1,0,34504,1,0,0,0xB21C7600,0x0000000B,0x0B,0x0B,15378,768,3768,2367,1,0B00761CB2123C0003
381,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,34614,1,0,34614,1,0,0,0xB41C7600,0x0000000B,0x0B,0x0B,24594,768,3768,2368,1,0B00761CB412600003
382,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,34724,1,1,34724,1,1,0,0xB21C7400,0x0000000B,0x0B,0x0B,36370,768,3767,2367,1,0B00741CB2128E0003
383,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,34844,1,1,34844,1,1,0,0xB21C7400,0x0000000B,0x0B,0x0B,37906,768,3767,2367,1,0B00741CB212940003
384,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,34954,1,1,34954,1,1,0,0xB01C7200,0x0000000B,0x0B,0x0B,52754,768,3766,2366,1,0B00721CB012CE0003
385,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,35064,1,1,35064,1,1,0,0xAE1C7200,0x0000000B,0x0B,0x0B,63506,768,3766,2365,1,0B00721CAE12F80003
386,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,35174,1,1,35174,1,1,0,0xAC1C7000,0x0000000B,0x0B,0x0B,3090,769,3765,2364,1,0B00701CAC120C0103
387,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,35294,1,1,35294,1,1,0,0xAA1C7000,0x0000000B,0x0B,0x0B,3602,769,3765,2363,1,0B00701CAA120E0103
388,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,35404,1,1,35404,1,1,0,0xAA1C7000,0x0000000B,0x0B,0x0B,1810,769,3765,2363,1,0B00701CAA12070103
389,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,35514,1,1,35514,1,1,0,0xAA1C7000,0x0000000B,0x0B,0x0B,59922,768,3765,2363,1,0B00701CAA12EA0003
390,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,35624,1,1,35624,1,1,0,0xA81C7000,0x0000000B,0x0B,0x0B,50706,768,3765,2362,1,0B00701CA812C60003
391,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,35744,1,1,35744,1,1,0,0xA81C7000,0x0000000B,0x0B,0x0B,42002,768,3765,2362,1,0B00701CA812A40003
392,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,35854,1,1,35854,1,1,0,0xA61C7200,0x0000000B,0x0B,0x0B,33298,768,3766,2361,1,0B00721CA612820003
393,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,35964,1,1,35964,1,1,0,0xA61C7600,0x0000000B,0x0B,0x0B,25618,768,3768,2361,1,0B00761CA612640003
394,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,36074,1,1,36074,1,1,0,0xA81C7A00,0x0000000B,0x0B,0x0B,19986,768,3770,2362,1,0B007A1CA8124E0003
395,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,36194,1,0,36194,1,0,0,0xAA1C7C00,0x0000000B,0x0B,0x0B,14866,768,3771,2363,1,0B007C1CAA123A0003
396,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,36304,1,0,36304,1,0,0,0xAA1C7C00,0x0000000B,0x0B,0x0B,14866,768,3771,2363,1,0B007C1CAA123A0003
