frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
286,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1238,1,1,1238,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,43540,768,3605,2654,1,06003C1BF614AA0003
287,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1358,1,1,1358,1,1,0,0xF41B3C00,0x00000006,0x06,0x07,43540,768,3605,2653,1,06003C1BF414AA0003
288,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1468,1,1,1468,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,43540,768,3605,2654,1,06003C1BF614AA0003
289,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1578,1,1,1578,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,43540,768,3605,2654,1,06003C1BF614AA0003
290,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1688,1,1,1688,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,43540,768,3605,2654,1,06003C1BF614AA0003
291,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1808,1,1,1808,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,43540,768,3605,2654,1,06003C1BF614AA0003
292,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,1918,1,1,1918,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,44052,768,3605,2654,1,06003C1BF614AC0003
293,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2028,1,1,2028,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,44052,768,3605,2654,1,06003C1BF614AC0003
294,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2138,1,1,2138,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,44052,768,3605,2654,1,06003C1BF614AC0003
295,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2258,1,1,2258,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,44564,768,3605,2654,1,06003C1BF614AE0003
